46396,Stanisław,KACZMAREK,M,1977-11-30
46397,Paweł,ZAWADZKI,M,1998-06-04
46398,Justyna,KWIATKOWSKA,F,1968-08-11
46399,Gertruda,MARCINIAK,F,1955-07-25
46400,Natalia,BŁASZCZYK,F,1970-03-09
46401,Janusz,MARCINIAK,M,1946-04-19
46402,Anna,ZIÓŁKOWSKA,F,1995-01-05
46403,Wanda,WRÓBEL,F,1988-06-01
46404,Eugeniusz,SZYMAŃSKI,M,1979-05-24
46405,Eugenia,SOBCZAK,F,1981-09-16
46406,Zdzisława,BOROWSKA,F,1948-08-22
46407,Zenon,SIKORA,M,1945-06-15
46408,Franciszek,WYSOCKI,M,1988-06-15
46409,Radosław,WOJCIECHOWSKI,M,1960-05-15
46410,Łucja,KACZMARCZYK,F,1950-02-19
46411,Mieczysława,ZAJĄC,F,1945-01-29
46412,Waldemar,ADAMCZYK,M,2001-07-19
46413,Stanisław,NOWAK,M,1981-08-07
46414,Eugeniusz,ADAMCZYK,M,2002-09-16
46415,Bolesław,MAZUREK,M,1970-11-12
46416,Lucyna,GÓRSKA,F,1987-01-28
46417,Adela,WÓJCIK,F,1962-05-04
46418,Krzysztof,WASILEWSKI,M,1997-04-15
46419,Henryk,SZULC,M,1995-05-29
46420,Zofia,NOWAKOWSKA,F,1986-09-10
46421,Mikołaj,DĄBROWSKI,M,1961-10-13
46422,Tomasz,CZARNECKI,M,2001-01-06
46423,Alina,GÓRSKA,F,1971-05-05
46424,Konrad,KUCHARSKI,M,1951-04-03
46425,Adolf,MALINOWSKI,M,1992-08-17
46426,Czesław,NOWICKI,M,1982-03-08
46427,Apolonia,WASILEWSKA,F,1963-02-10
46428,Renata,JASIŃSKA,F,1951-06-05
46429,Andrzej,KRAWCZYK,M,1989-03-25
46430,Wacława,WIECZOREK,F,1982-04-02
46431,Leszek,KAMIŃSKI,M,1988-04-26
46432,Stanisława,KALINOWSKA,F,1960-03-06
46433,Mikołaj,WŁODARCZYK,M,1975-12-25
46434,Bogumiła,KACZMARCZYK,F,1978-12-17
46435,Józef,WŁODARCZYK,M,1969-02-21
46436,Łukasz,WILK,M,1988-10-27
46437,Bożena,SZYMCZAK,F,1955-04-30
46438,Wiktor,OLSZEWSKI,M,1962-10-17
46439,Wojciech,GÓRSKI,M,2001-07-26
46440,Agnieszka,JANKOWSKA,F,1966-07-12
46441,Roman,SZYMAŃSKI,M,1952-04-05
46442,Wiktor,KOWALCZYK,M,1959-08-15
46443,Bronisław,SZYMAŃSKI,M,1992-12-09
46444,Mieczysław,LASKOWSKI,M,1946-01-01
46445,Adam,STĘPIEŃ,M,1959-12-22
46446,Bogumił,BŁASZCZYK,M,1979-09-05
46447,Zbigniew,SZULC,M,1958-06-05
46448,Wiktoria,KRÓL,F,1957-09-13
46449,Przemysław,CZARNECKI,M,1952-06-26
46450,Ludwika,GŁOWACKA,F,1965-01-24
46451,Mikołaj,BARANOWSKI,M,1962-05-26
46452,Wiesława,WALCZAK,F,1981-12-10
46453,Aleksandra,SOKOŁOWSKA,F,1992-06-15
46454,Barbara,KWIATKOWSKA,F,1961-11-07
46455,Tadeusz,KOWALSKI,M,1951-05-29
46456,Alfreda,SOKOŁOWSKA,F,1992-12-13
46457,Lucjan,OSTROWSKI,M,1973-05-25
46458,Konrad,KALINOWSKI,M,1969-06-04
46459,Ewa,JABŁOŃSKA,F,1945-05-17
46460,Agnieszka,KRUPA,F,1965-10-31
46461,Emil,KAMIŃSKI,M,1986-02-23
46462,Franciszka,SOKOŁOWSKA,F,1964-04-09
46463,Karol,RUTKOWSKI,M,1949-09-06
46464,Emilia,MICHALSKA,F,1967-05-13
46465,Beata,MAKOWSKA,F,1967-08-31
46466,Ewa,KRAJEWSKA,F,1956-05-11
46467,Wojciech,SZULC,M,1953-12-30
46468,Krystyna,PAWLAK,F,1977-12-09
46469,Izabela,GÓRECKA,F,1987-08-15
46470,Eleonora,KRUPA,F,1960-10-03
46471,Edward,GRABOWSKI,M,1989-05-01
46472,Czesław,MARCINIAK,M,1961-10-10
46473,Franciszek,KAMIŃSKI,M,2002-05-09
46474,Bogusław,SZCZEPAŃSKI,M,1969-11-07
46475,Alfons,TOMASZEWSKI,M,1961-01-27
46476,Aneta,MICHALSKA,F,1968-11-10
46477,Genowefa,KAŹMIERCZAK,F,1966-03-17
46478,Kazimiera,SZULC,F,1973-09-27
46479,Jarosław,MAZUREK,M,1952-10-11
46480,Ilona,KRUPA,F,1971-08-26
46481,Barbara,BORKOWSKA,F,1980-01-17
46482,Mirosław,KWIATKOWSKI,M,1952-04-28
46483,Jakub,ADAMCZYK,M,1969-03-09
46484,Violetta,JANKOWSKA,F,1955-03-24
46485,Marianna,JABŁOŃSKA,F,1946-02-24
46486,Apolonia,CIEŚLAK,F,1954-12-14
46487,Alicja,NOWAKOWSKA,F,1981-06-22
46488,Teresa,CIEŚLAK,F,2001-11-01
46489,Szczepan,BRZEZIŃSKI,M,1982-05-17
46490,Maria,WOJCIECHOWSKA,F,1979-04-22
46491,Szczepan,KRAWCZYK,M,1963-10-27
46492,Józefa,BOROWSKA,F,1973-09-29
46493,Walenty,WASILEWSKI,M,1977-07-15
46494,Teodor,JABŁOŃSKI,M,1986-10-15
46495,Aleksandra,WRÓBEL,F,1998-10-01
46496,Antoni,KOŁODZIEJ,M,1971-12-19
46497,Barbara,KACZMAREK,F,1979-04-05
46498,Paweł,PIOTROWSKI,M,1970-04-26
46499,Rudolf,DUDA,M,1961-10-19
46500,Sabina,LASKOWSKA,F,1949-07-01
46501,Jadwiga,JASIŃSKA,F,1969-08-25
46502,Stefania,BARAN,F,1985-08-17
46503,Wanda,MICHALSKA,F,1997-12-17
46504,Franciszka,KRUPA,F,1958-09-19
46505,Jarosław,NOWICKI,M,1954-01-16
46506,Wiesława,KRAWCZYK,F,1998-06-11
46507,Katarzyna,ADAMCZYK,F,1989-12-11
46508,Łucja,CZERWIŃSKA,F,1966-10-11
46509,Ewa,WRÓBEL,F,1970-08-27
46510,Stanisław,GAJEWSKI,M,1990-11-09
46511,Edward,ZIÓŁKOWSKI,M,1997-12-12
46512,Wacława,PRZYBYLSKA,F,1997-01-25
46513,Bernadeta,MACIEJEWSKA,F,1947-11-10
46514,Czesława,NOWAKOWSKA,F,1980-02-13
46515,Mirosław,SZEWCZYK,M,1986-04-17
46516,Adolf,DĄBROWSKI,M,2002-06-19
46517,Zbigniew,ADAMCZYK,M,1943-02-14
46518,Krzysztof,JAKUBOWSKI,M,1976-07-31
46519,Alfons,URBAŃSKI,M,1985-03-12
46520,Stanisław,MALINOWSKI,M,1944-11-28
46521,Andrzej,SAWICKI,M,1989-12-12
46522,Jarosław,ADAMSKI,M,1944-02-06
46523,Danuta,DĄBROWSKA,F,1955-05-04
46524,Mieczysław,ZIELIŃSKI,M,1992-02-25
46525,Gabriela,ADAMSKA,F,1978-01-04
46526,Tadeusz,KOZŁOWSKI,M,1979-11-16
46527,Alfred,NOWICKI,M,1978-09-30
46528,Mieczysław,ZIÓŁKOWSKI,M,1994-01-25
46529,Sebastian,GAJEWSKI,M,2002-04-11
46530,Agnieszka,BRZEZIŃSKA,F,1993-07-26
46531,Jarosław,TOMASZEWSKI,M,1989-10-09
46532,Janina,ANDRZEJEWSKA,F,1990-08-19
46533,Izabela,WYSOCKA,F,1946-09-30
46534,Walentyna,ZALEWSKA,F,1946-08-16
46535,Ludwika,ADAMSKA,F,1952-08-22
46536,Eugeniusz,KRAWCZYK,M,1946-02-03
46537,Walentyna,WOŹNIAK,F,1954-08-20
46538,Cecylia,DUDA,F,1978-10-06
46539,Marcin,SZULC,M,2001-07-28
46540,Teresa,CZARNECKA,F,1979-01-26
46541,Leonard,SOBCZAK,M,1994-10-07
46542,Wacław,MARCINIAK,M,1957-05-02
46543,Krystyna,ANDRZEJEWSKA,F,1977-06-29
46544,Katarzyna,DĄBROWSKA,F,1957-09-29
46545,Beata,ANDRZEJEWSKA,F,1957-03-11
46546,Sebastian,SZYMCZAK,M,1976-09-01
46547,Lucjan,KUCHARSKI,M,1981-03-04
46548,Wojciech,SZULC,M,1991-03-01
46549,Paweł,PRZYBYLSKI,M,1948-12-22
46550,Ludwika,KACZMARCZYK,F,1981-02-09
46551,Wacława,GÓRSKA,F,1974-02-26
46552,Emilia,CZERWIŃSKA,F,1956-10-02
46553,Julia,STĘPIEŃ,F,1978-12-14
46554,Szczepan,SADOWSKI,M,1956-10-28
46555,Stanisław,WITKOWSKI,M,1948-06-19
46556,Marianna,NOWAKOWSKA,F,1952-03-08
46557,Leszek,JAKUBOWSKI,M,1959-01-06
46558,Honorata,MRÓZ,F,1977-01-23
46559,Antoni,KAMIŃSKI,M,1984-06-29
46560,Włodzimierz,MAKOWSKI,M,1953-01-24
46561,Dorota,WOJCIECHOWSKA,F,1956-09-20
46562,Bernadeta,DĄBROWSKA,F,1985-03-08
46563,Wioletta,MACIEJEWSKA,F,1959-02-25
46564,Bernard,KACZMAREK,M,1991-02-21
46565,Alfons,BARANOWSKI,M,1976-08-22
46566,Wiktor,WIŚNIEWSKI,M,1948-05-19
46567,Apolonia,KRUPA,F,1968-04-30
46568,Zenon,WRÓBLEWSKI,M,1987-11-23
46569,Karolina,WOJCIECHOWSKA,F,1959-03-15
46570,Leonard,SZEWCZYK,M,1944-10-17
46571,Mikołaj,PIOTROWSKI,M,1976-03-04
46572,Weronika,KRUPA,F,1974-02-28
46573,Eugenia,WRÓBEL,F,1948-04-01
46574,Ilona,WYSOCKA,F,2002-04-07
46575,Irena,SAWICKA,F,1948-10-27
46576,Małgorzata,JAWORSKA,F,1994-11-10
46577,Franciszka,KAMIŃSKA,F,1989-11-11
46578,Grzegorz,PIETRZAK,M,1996-12-10
46579,Zdzisław,CHMIELEWSKI,M,1968-04-05
46580,Sabina,OLSZEWSKA,F,1967-02-14
46581,Artur,SZULC,M,1989-11-19
46582,Joanna,WASILEWSKA,F,1954-06-18
46583,Wiktor,GŁOWACKI,M,1962-10-20
46584,Gabriela,WŁODARCZYK,F,1951-06-15
46585,Władysław,MAJEWSKI,M,1974-05-09
46586,Marianna,KALINOWSKA,F,2000-11-22
46587,Arkadiusz,WALCZAK,M,1999-12-16
46588,Stanisław,MARCINIAK,M,2002-07-24
46589,Magdalena,MACIEJEWSKA,F,1953-09-11
46590,Daniela,MAJEWSKA,F,1958-12-12
46591,Agata,BŁASZCZYK,F,1972-02-24
46592,Leokadia,ANDRZEJEWSKA,F,1996-05-10
46593,Arkadiusz,WASILEWSKI,M,1971-06-20
46594,Eugenia,MAZUR,F,1947-08-03
46595,Renata,ZIÓŁKOWSKA,F,1989-02-17
46596,Marianna,GŁOWACKA,F,1979-12-25
46597,Zdzisław,KONIECZNY,M,1946-03-07
46598,Olga,WRÓBLEWSKA,F,2000-08-21
46599,Artur,NOWAK,M,1981-06-13
46600,Andrzej,NOWAK,M,1962-11-09
46601,Eugenia,NOWAK,F,1988-11-09
46602,Wacław,WALCZAK,M,1967-02-17
46603,Brygida,JAWORSKA,F,1971-09-15
46604,Wiesław,KAMIŃSKI,M,1994-05-09
46605,Bożena,KUCHARSKA,F,1986-11-14
46606,Elżbieta,KRAJEWSKA,F,1994-06-11
46607,Hubert,CIEŚLAK,M,1993-01-09
46608,Bolesław,KWIATKOWSKI,M,1993-12-10
46609,Bogumiła,GÓRECKA,F,1968-05-27
46610,Ignacy,KRAWCZYK,M,1985-01-24
46611,Józef,JABŁOŃSKI,M,1955-10-09
46612,Arkadiusz,KUCHARSKI,M,1972-01-27
46613,Radosław,ADAMCZYK,M,1944-12-23
46614,Sebastian,MICHALSKI,M,1995-09-28
46615,Bolesław,GRABOWSKI,M,1945-10-19
46616,Maciej,WRÓBLEWSKI,M,1984-10-10
46617,Tadeusz,WASILEWSKI,M,1998-07-11
46618,Bernadeta,GRABOWSKA,F,2000-06-16
46619,Iwona,PIETRZAK,F,1954-10-13
46620,Violetta,WRÓBLEWSKA,F,1960-11-26
46621,Czesław,GÓRSKI,M,1989-07-21
46622,Lesław,KRUPA,M,1997-07-19
46623,Wanda,WASILEWSKA,F,1962-03-10
46624,Lucjan,KUBIAK,M,1959-07-20
46625,Marcin,GRABOWSKI,M,1950-10-02
46626,Kazimierz,SOKOŁOWSKI,M,1954-07-06
46627,Sławomir,ZIELIŃSKI,M,1995-11-11
46628,Krzysztof,KUBIAK,M,1946-09-19
46629,Teresa,PIETRZAK,F,1955-05-22
46630,Stefania,MICHALSKA,F,1961-04-01
46631,Roman,GAJEWSKI,M,1961-09-06
46632,Mieczysław,KAMIŃSKI,M,1969-02-05
46633,Szczepan,PIOTROWSKI,M,1979-04-04
46634,Jolanta,ZIÓŁKOWSKA,F,1952-05-10
46635,Kazimiera,BOROWSKA,F,1943-11-28
46636,Edyta,JAWORSKA,F,1974-01-31
46637,Grzegorz,DĄBROWSKI,M,1970-07-19
46638,Łukasz,GŁOWACKI,M,2002-06-19
46639,Leokadia,CIEŚLAK,F,1982-02-27
46640,Zdzisław,WALCZAK,M,1978-12-11
46641,Teresa,PAWŁOWSKA,F,1967-07-22
46642,Marcin,JANKOWSKI,M,1959-11-03
46643,Lech,JANKOWSKI,M,1997-10-14
46644,Wincenty,WÓJCIK,M,1963-10-05
46645,Leokadia,WRÓBEL,F,1970-10-23
46646,Wanda,OLSZEWSKA,F,1947-07-28
46647,Alfons,WOJCIECHOWSKI,M,1967-10-24
46648,Franciszek,KONIECZNY,M,1952-01-14
46649,Wanda,MACIEJEWSKA,F,1970-06-08
46650,Edmund,MRÓZ,M,1958-08-16
46651,Iwona,ADAMSKA,F,1952-03-17
46652,Róża,KACZMAREK,F,1945-03-21
46653,Walenty,ANDRZEJEWSKI,M,1951-05-24
46654,Daniel,JASIŃSKI,M,1993-05-22
46655,Norbert,WIŚNIEWSKI,M,1963-11-17
46656,Eleonora,SIKORSKA,F,1946-12-11
46657,Bogusław,KACZMARCZYK,M,1959-06-20
46658,Bożena,SZEWCZYK,F,1986-12-20
46659,Julia,JABŁOŃSKA,F,1990-09-25
46660,Adela,WOŹNIAK,F,1989-11-21
46661,Tadeusz,JABŁOŃSKI,M,1975-04-29
46662,Krystian,CHMIELEWSKI,M,1970-04-01
46663,Maria,NOWICKA,F,1952-10-30
46664,Sławomir,GAJEWSKI,M,1993-08-07
46665,Jerzy,BORKOWSKI,M,1998-07-29
46666,Walenty,SIKORA,M,1994-08-30
46667,Bronisława,WASILEWSKA,F,2002-05-05
46668,Urszula,ZIÓŁKOWSKA,F,1990-04-26
46669,Bernard,GRABOWSKI,M,1997-01-30
46670,Aniela,GŁOWACKA,F,1997-12-14
46671,Jolanta,SAWICKA,F,1960-12-29
46672,Sebastian,JAWORSKI,M,2000-04-28
46673,Hubert,ADAMSKI,M,1996-03-04
46674,Marta,WOJCIECHOWSKA,F,1955-11-08
46675,Marian,SOKOŁOWSKI,M,1954-12-27
46676,Grażyna,WOJCIECHOWSKA,F,1955-07-25
46677,Józef,MAZUREK,M,1985-09-21
46678,Gabriela,PIETRZAK,F,1966-05-09
46679,Aleksandra,SZYMCZAK,F,1958-04-15
46680,Wojciech,KRUPA,M,1965-08-28
46681,Jolanta,MAKOWSKA,F,1960-11-17
46682,Cecylia,WOŹNIAK,F,1958-11-17
46683,Lesław,SZYMCZAK,M,1996-06-05
46684,Stefania,BRZEZIŃSKA,F,1980-01-01
46685,Kazimiera,URBAŃSKA,F,1990-02-10
46686,Ignacy,ADAMCZYK,M,1993-04-07
46687,Bogumiła,MACIEJEWSKA,F,1945-12-13
46688,Krystyna,KACZMARCZYK,F,1952-12-29
46689,Leon,DUDEK,M,1962-09-15
46690,Wiesław,WYSOCKI,M,1951-02-01
46691,Zdzisław,PAWŁOWSKI,M,1956-10-14
46692,Bogusława,WALCZAK,F,1972-07-28
46693,Bolesław,KAMIŃSKI,M,1978-01-25
46694,Monika,GŁOWACKA,F,1956-04-06
46695,Cecylia,SADOWSKA,F,1989-05-23
46696,Adam,WIECZOREK,M,1964-02-04
46697,Julian,DUDA,M,1969-04-17
46698,Bogusław,WIŚNIEWSKI,M,1967-01-23
46699,Alfreda,CZARNECKA,F,1990-10-11
46700,Wojciech,DUDEK,M,1962-09-07
46701,Damian,GŁOWACKI,M,1995-07-03
46702,Magdalena,KWIATKOWSKA,F,1982-03-07
46703,Konrad,DUDEK,M,1962-11-01
46704,Waldemar,KWIATKOWSKI,M,1979-05-08
46705,Walentyna,KOŁODZIEJ,F,1995-09-19
46706,Krystian,ADAMCZYK,M,1988-01-30
46707,Leszek,KACZMARCZYK,M,1950-07-02
46708,Felicja,GÓRSKA,F,1944-05-11
46709,Czesława,KAŹMIERCZAK,F,1945-04-12
46710,Edyta,MICHALSKA,F,1982-02-22
46711,Franciszek,ZAWADZKI,M,1980-06-29
46712,Ewa,KUBIAK,F,1954-03-03
46713,Janusz,PIOTROWSKI,M,1998-02-17
46714,Eleonora,ZIÓŁKOWSKA,F,1998-10-03
46715,Ludwika,BARANOWSKA,F,1956-09-06
46716,Marzena,KRAWCZYK,F,1953-07-20
46717,Marzena,KAMIŃSKA,F,1963-11-01
46718,Edward,JASIŃSKI,M,1959-01-24
46719,Stanisława,BARAN,F,1954-03-05
46720,Kazimiera,MALINOWSKA,F,1963-01-09
46721,Tomasz,NOWAK,M,1943-03-03
46722,Feliks,KOWALCZYK,M,1958-09-21
46723,Mirosława,KOŁODZIEJ,F,1954-12-18
46724,Witold,MARCINIAK,M,1957-07-17
46725,Pelagia,MICHALSKA,F,1965-10-04
46726,Antonina,SAWICKA,F,1999-11-02
46727,Pelagia,MALINOWSKA,F,1949-08-17
46728,Sabina,CZARNECKA,F,1953-11-11
46729,Rafał,CZARNECKI,M,1978-10-07
46730,Stefania,ZALEWSKA,F,1976-07-25
46731,Walentyna,ZAJĄC,F,1955-06-09
46732,Helena,SOKOŁOWSKA,F,1976-10-28
46733,Piotr,SZEWCZYK,M,1976-11-03
46734,Jerzy,WIECZOREK,M,1944-05-09
46735,Łukasz,KWIATKOWSKI,M,1980-10-28
46736,Dariusz,SZULC,M,1994-06-20
46737,Zuzanna,ZAKRZEWSKA,F,1943-07-03
46738,Apolonia,BOROWSKA,F,1983-04-12
46739,Honorata,BARANOWSKA,F,1966-03-06
46740,Mieczysława,KOWALSKA,F,1971-12-01
46741,Marianna,BARANOWSKA,F,1993-09-23
46742,Julia,MRÓZ,F,1985-04-06
46743,Grzegorz,TOMASZEWSKI,M,1970-10-25
46744,Maria,ADAMCZYK,F,1954-01-24
46745,Aldona,SOBCZAK,F,1976-10-09
46746,Regina,PIOTROWSKA,F,1953-11-16
46747,Arkadiusz,KOWALCZYK,M,1947-07-10
46748,Adolf,KONIECZNY,M,1980-10-23
46749,Grażyna,SAWICKA,F,1990-05-01
46750,Ryszard,KACZMARCZYK,M,1991-03-12
46751,Norbert,KONIECZNY,M,1947-01-04
46752,Leszek,MALINOWSKI,M,1991-04-13
46753,Elżbieta,WIECZOREK,F,1961-12-25
46754,Renata,DĄBROWSKA,F,1998-12-08
46755,Mirosława,BOROWSKA,F,1971-07-05
46756,Ignacy,JASIŃSKI,M,1982-04-05
46757,Karol,KRÓL,M,1981-05-21
46758,Genowefa,WIŚNIEWSKA,F,1996-11-20
46759,Kazimierz,SOBCZAK,M,1964-09-18
46760,Marianna,KACZMAREK,F,1945-07-20
46761,Karolina,PAWŁOWSKA,F,1964-12-13
46762,Szczepan,NOWICKI,M,1987-05-10
46763,Janusz,ZIELIŃSKI,M,1955-05-03
46764,Daniel,BĄK,M,1971-03-02
46765,Adam,SOKOŁOWSKI,M,1950-01-02
46766,Witold,BARAN,M,1969-10-26
46767,Aldona,GÓRSKA,F,1947-10-22
46768,Ludwik,WRÓBEL,M,1959-09-23
46769,Beata,KACZMAREK,F,1994-04-21
46770,Wojciech,MAZUR,M,1973-03-08
46771,Aleksandra,MICHALAK,F,1972-12-19
46772,Wiesława,SAWICKA,F,1997-01-10
46773,Helena,KAŹMIERCZAK,F,1980-08-27
46774,Henryka,GŁOWACKA,F,1955-09-11
46775,Cecylia,KAŹMIERCZAK,F,1971-04-01
46776,Teresa,DUDA,F,1958-08-04
46777,Dorota,CZERWIŃSKA,F,1949-06-16
46778,Rafał,KRUPA,M,1991-04-10
46779,Szczepan,KOŁODZIEJ,M,1977-11-03
46780,Franciszka,WILK,F,1990-01-28
46781,Ireneusz,CHMIELEWSKI,M,1949-06-02
46782,Joachim,DĄBROWSKI,M,1975-01-30
46783,Ireneusz,ZIELIŃSKI,M,1988-06-04
46784,Ludwik,TOMASZEWSKI,M,1976-08-14
46785,Lech,ADAMCZYK,M,2000-09-12
46786,Szczepan,WALCZAK,M,1964-08-07
46787,Regina,MICHALSKA,F,1993-10-31
46788,Bogumiła,GÓRECKA,F,1947-05-13
46789,Rafał,ZIELIŃSKI,M,1977-11-11
46790,Mieczysława,ZIELIŃSKA,F,1972-10-25
46791,Mikołaj,ZAWADZKI,M,1981-04-18
46792,Wiesław,MAJEWSKI,M,1989-06-17
46793,Wiktor,MICHALAK,M,1982-08-20
46794,Gabriela,MRÓZ,F,1959-03-10
46795,Teresa,PAWŁOWSKA,F,1957-09-13
46796,Zofia,GÓRECKA,F,1996-10-24
46797,Ludwik,DUDEK,M,1946-09-22
46798,Wincenty,PIOTROWSKI,M,1950-09-28
46799,Gabriela,JASIŃSKA,F,1983-11-01
46800,Damian,PRZYBYLSKI,M,1976-08-29
46801,Marek,JAKUBOWSKI,M,1945-05-24
46802,Przemysław,ZALEWSKI,M,1972-12-12
46803,Felicja,BRZEZIŃSKA,F,1968-07-09
46804,Sabina,WÓJCIK,F,1968-08-23
46805,Eugenia,BRZEZIŃSKA,F,1976-08-16
46806,Jakub,GRABOWSKI,M,1964-05-25
46807,Stanisława,WASILEWSKA,F,1984-11-23
46808,Wiesława,ZALEWSKA,F,2002-10-28
46809,Bożena,URBAŃSKA,F,1979-06-02
46810,Edyta,OSTROWSKA,F,1997-03-21
46811,Alina,PRZYBYLSKA,F,1993-04-28
46812,Beata,CIEŚLAK,F,2002-01-24
46813,Natalia,OLSZEWSKA,F,1963-07-11
46814,Joachim,WIECZOREK,M,1998-03-22
46815,Izabela,MARCINIAK,F,1959-03-19
46816,Stefan,SZULC,M,2000-04-24
46817,Ryszard,WITKOWSKI,M,1961-07-25
46818,Radosław,ZAKRZEWSKI,M,2000-07-31
46819,Ryszard,WŁODARCZYK,M,1982-09-15
46820,Łucja,LIS,F,1991-06-15
46821,Aldona,ADAMSKA,F,1985-12-25
46822,Ilona,MICHALAK,F,1963-01-26
46823,Henryka,NOWICKA,F,1966-01-24
46824,Elżbieta,OSTROWSKA,F,1957-01-08
46825,Stefania,SZYMAŃSKA,F,1992-11-21
46826,Adolf,JAKUBOWSKI,M,2002-10-07
46827,Ludwik,SADOWSKI,M,1948-06-14
46828,Aldona,SAWICKA,F,1988-01-01
46829,Mirosław,PIETRZAK,M,1989-07-11
46830,Stefan,SOKOŁOWSKI,M,1978-12-24
46831,Elżbieta,ZAKRZEWSKA,F,1996-05-25
46832,Sebastian,CZARNECKI,M,1992-10-10
46833,Aldona,DUDEK,F,1994-07-07
46834,Leon,OLSZEWSKI,M,1959-06-10
46835,Leszek,ZAJĄC,M,1989-05-28
46836,Wiesław,ZAKRZEWSKI,M,1963-05-06
46837,Emil,OLSZEWSKI,M,1983-06-21
46838,Aleksandra,MAJEWSKA,F,1949-03-08
46839,Stanisława,MAZUR,F,1978-04-20
46840,Aleksandra,JAKUBOWSKA,F,1979-07-10
46841,Apolonia,MICHALAK,F,1973-11-03
46842,Mirosława,WALCZAK,F,1946-02-02
46843,Józefa,OSTROWSKA,F,1993-08-12
46844,Ludwika,ANDRZEJEWSKA,F,1993-01-04
46845,Przemysław,WIECZOREK,M,2002-12-21
46846,Adolf,RUTKOWSKI,M,1947-02-04
46847,Radosław,ZIELIŃSKI,M,1968-05-20
46848,Sabina,SAWICKA,F,1973-04-11
46849,Zdzisław,PIOTROWSKI,M,1998-12-20
46850,Adela,KRAWCZYK,F,1992-02-01
46851,Daniel,SADOWSKI,M,1948-09-30
46852,Marian,CIEŚLAK,M,1972-03-07
46853,Zygmunt,DUDEK,M,1959-06-17
46854,Władysława,ZALEWSKA,F,1999-07-29
46855,Daniela,URBAŃSKA,F,1990-07-12
46856,Hieronim,KOZŁOWSKI,M,1958-11-19
46857,Mieczysława,KACZMAREK,F,1985-03-03
46858,Bolesław,KRAWCZYK,M,1976-09-03
46859,Wiesław,MAZUR,M,1988-04-18
46860,Hieronim,JABŁOŃSKI,M,1993-07-17
46861,Wiesław,KRAJEWSKI,M,1966-11-05
46862,Agata,KOZŁOWSKA,F,1980-08-05
46863,Ryszard,MAZUR,M,1965-02-21
46864,Sławomir,KALINOWSKI,M,1964-02-03
46865,Włodzimierz,NOWAK,M,1956-07-18
46866,Arkadiusz,WALCZAK,M,1949-07-26
46867,Gerard,JAKUBOWSKI,M,1943-07-06
46868,Andrzej,CHMIELEWSKI,M,1985-04-09
46869,Agnieszka,CHMIELEWSKA,F,1959-12-22
46870,Michalina,DĄBROWSKA,F,1994-10-02
46871,Piotr,WILK,M,1981-02-16
46872,Dariusz,MARCINIAK,M,1952-09-05
46873,Honorata,SZCZEPAŃSKA,F,1953-03-02
46874,Marcin,LASKOWSKI,M,1971-06-19
46875,Justyna,PAWLAK,F,1984-10-26
46876,Leszek,BARANOWSKI,M,1963-11-02
46877,Krzysztof,SIKORA,M,1967-09-12
46878,Walenty,ANDRZEJEWSKI,M,1959-05-12
46879,Tadeusz,RUTKOWSKI,M,1976-07-05
46880,Łukasz,KALINOWSKI,M,1966-12-31
46881,Eleonora,MAKOWSKA,F,1974-07-07
46882,Mieczysława,SIKORSKA,F,1984-07-26
46883,Barbara,KACZMARCZYK,F,1949-02-20
46884,Mieczysław,ZIELIŃSKI,M,1952-08-10
46885,Wiktoria,SZEWCZYK,F,1970-01-21
46886,Bronisław,NOWICKI,M,2001-04-30
46887,Zuzanna,JASIŃSKA,F,1975-08-26
46888,Irena,STĘPIEŃ,F,1990-12-25
46889,Zdzisława,DUDA,F,1952-05-30
46890,Jolanta,ADAMCZYK,F,1993-11-11
46891,Jolanta,BĄK,F,1963-07-02
46892,Edward,WYSOCKI,M,1972-09-15
46893,Aldona,KUCHARSKA,F,1954-01-05
46894,Tomasz,OSTROWSKI,M,1993-12-23
46895,Leonard,ZAKRZEWSKI,M,1973-03-06
46896,Józefa,CHMIELEWSKA,F,1948-02-04
46897,Aleksandra,WOJCIECHOWSKA,F,1996-07-29
46898,Joanna,ZAWADZKA,F,1993-05-01
46899,Bogusław,BRZEZIŃSKI,M,1988-01-19
46900,Jan,TOMASZEWSKI,M,1987-03-01
46901,Hieronim,OLSZEWSKI,M,1986-07-04
46902,Dariusz,CZERWIŃSKI,M,1981-03-25
46903,Aneta,CZERWIŃSKA,F,1966-03-14
46904,Lidia,WYSOCKA,F,1946-06-28
46905,Aniela,BĄK,F,1993-05-07
46906,Krzysztof,SZEWCZYK,M,1968-11-04
46907,Michał,ZIÓŁKOWSKI,M,1945-09-10
46908,Katarzyna,MAKOWSKA,F,1970-08-11
46909,Ryszard,KRUPA,M,1951-06-15
46910,Władysław,ZALEWSKI,M,1943-02-04
46911,Ignacy,NOWAKOWSKI,M,1947-10-07
46912,Ignacy,SIKORSKI,M,1952-02-07
46913,Urszula,SAWICKA,F,1978-12-11
46914,Pelagia,JAWORSKA,F,1969-09-23
46915,Jarosław,MICHALAK,M,1971-01-25
46916,Sebastian,JANKOWSKI,M,1978-11-16
46917,Bogusław,MAKOWSKI,M,1972-01-23
46918,Konrad,OSTROWSKI,M,1948-07-28
46919,Marek,SADOWSKI,M,1977-03-01
46920,Adam,ANDRZEJEWSKI,M,1959-12-08
